batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag
BATCH_03748,Bangalore,Line_C,984,804,786,18,34,0.36,7,Low,B,Transmission,North,0
BATCH_03749,Chakan,Line_C,1118,1067,999,68,39,0.53,6,Low,C,Electronics,North,1
BATCH_03750,Nashik,Line_C,1014,967,958,9,31,0.44,8,Low,A,Axle,West,0
BATCH_03751,Chakan,Line_A,833,783,751,32,33,0.1,10,Low,A,Engine,South,0
BATCH_03752,Nashik,Line_B,996,802,728,74,37,0.68,10,High,B,Engine,South,1
BATCH_03753,Chakan,Line_B,804,611,577,34,38,0.21,7,High,A,Electronics,South,1
BATCH_03754,Nashik,Line_B,1030,817,788,29,30,0.27,3,High,C,Axle,South,1
BATCH_03755,Bangalore,Line_B,1199,1207,1194,13,36,0.46,4,Low,B,Transmission,North,1
BATCH_03756,Bangalore,Line_B,846,659,632,27,31,0.29,7,Low,B,Electronics,South,0
BATCH_03757,Chakan,Line_D,970,894,852,42,43,0.17,10,Medium,B,Transmission,North,0
BATCH_03758,Chakan,Line_B,887,860,831,29,43,0.22,10,Medium,C,Transmission,South,1
BATCH_03759,Chakan,Line_D,1235,898,855,43,41,0.24,11,Medium,A,Axle,South,0
BATCH_03760,Nashik,Line_C,764,741,714,27,26,0.08,5,Low,B,Transmission,West,0
BATCH_03761,Bangalore,Line_B,798,781,762,19,47,0.39,9,High,A,Brake,East,0
BATCH_03762,Nashik,Line_D,976,799,783,16,45,0.57,8,Medium,A,Electronics,South,0
BATCH_03763,Bangalore,Line_D,1065,807,707,100,40,0.83,3,Medium,C,Engine,South,1
BATCH_03764,Nashik,Line_A,1028,1002,958,44,39,0.17,3,Medium,A,Brake,East,0
BATCH_03765,Bangalore,Line_C,1134,1017,968,49,42,0.17,4,Medium,C,Electronics,South,0
BATCH_03766,Nashik,Line_D,1098,966,924,42,23,0.38,7,Low,B,Electronics,South,0
BATCH_03767,Chakan,Line_A,967,970,959,11,34,0.18,1,High,A,Transmission,East,0
BATCH_03768,Chakan,Line_A,973,701,684,17,39,0.24,4,High,B,Axle,South,1
BATCH_03769,Nashik,Line_C,962,739,711,28,34,0.19,1,Medium,C,Electronics,West,0
BATCH_03770,Chakan,Line_D,725,579,560,19,39,0.26,7,High,A,Axle,North,1
BATCH_03771,Bangalore,Line_D,1084,834,824,10,32,0.14,3,Low,B,Transmission,East,0
BATCH_03772,Chakan,Line_A,906,656,635,21,52,0.46,6,Medium,B,Electronics,North,0
BATCH_03773,Nashik,Line_D,865,871,844,27,35,0.33,3,High,A,Axle,East,1
BATCH_03774,Bangalore,Line_C,1094,1012,986,26,37,0.29,10,Low,B,Electronics,West,0
BATCH_03775,Nashik,Line_A,952,711,696,15,31,0.06,3,High,A,Brake,South,0
BATCH_03776,Bangalore,Line_A,878,815,788,27,34,0.32,1,High,B,Brake,North,1
BATCH_03777,Chakan,Line_D,711,516,494,22,26,0.37,9,High,B,Brake,West,0
BATCH_03778,Bangalore,Line_A,1296,1302,1217,85,36,0.52,3,Medium,C,Axle,North,1
BATCH_03779,Chakan,Line_B,980,911,874,37,41,0.34,2,Low,C,Transmission,West,0
BATCH_03780,Bangalore,Line_B,937,737,708,29,42,0.43,6,High,A,Brake,North,1
BATCH_03781,Chakan,Line_B,1050,1052,1024,28,35,0.28,8,Medium,A,Engine,East,0
BATCH_03782,Chakan,Line_D,917,866,823,43,49,0.26,10,Medium,C,Axle,East,1
BATCH_03783,Chakan,Line_A,746,652,640,12,31,0.29,2,High,A,Engine,North,1
BATCH_03784,Chakan,Line_D,803,739,720,19,29,0.17,11,High,B,Transmission,East,1
BATCH_03785,Bangalore,Line_C,1282,1216,1158,58,37,0.25,3,High,A,Transmission,South,1
BATCH_03786,Chakan,Line_B,765,642,601,41,37,0.56,3,Low,C,Transmission,South,1
BATCH_03787,Nashik,Line_C,1024,1041,1030,11,38,0.07,3,Medium,A,Brake,West,0
BATCH_03788,Chakan,Line_D,726,605,594,11,34,0.27,10,High,B,Transmission,East,1
BATCH_03789,Bangalore,Line_C,1142,1077,1036,41,35,0.3,1,High,C,Axle,North,1
BATCH_03790,Nashik,Line_D,1262,1025,976,49,31,0.38,9,Medium,B,Electronics,West,0
BATCH_03791,Chakan,Line_B,1162,1217,1155,62,30,0.09,9,Medium,C,Axle,West,1
BATCH_03792,Chakan,Line_A,1017,978,901,77,39,0.4,9,Low,C,Engine,North,1
BATCH_03793,Nashik,Line_A,978,785,742,43,41,0.37,11,High,B,Engine,South,1
BATCH_03794,Nashik,Line_B,939,702,673,29,26,0.45,2,High,B,Axle,East,1
BATCH_03795,Chakan,Line_D,917,889,846,43,26,0.04,6,Medium,A,Engine,South,0
BATCH_03796,Nashik,Line_A,860,734,699,35,37,0.38,5,High,C,Axle,East,1
BATCH_03797,Bangalore,Line_B,1022,1014,954,60,32,0.29,9,Medium,C,Brake,North,1
BATCH_03798,Nashik,Line_D,1002,809,770,39,31,0.44,4,Medium,C,Axle,West,1
BATCH_03799,Nashik,Line_C,980,951,889,62,38,0.3,7,High,A,Engine,South,1
BATCH_03800,Nashik,Line_C,916,919,882,37,41,0.16,10,Medium,B,Engine,South,0
BATCH_03801,Chakan,Line_A,827,829,789,40,40,0.56,8,Medium,A,Axle,South,1
BATCH_03802,Chakan,Line_A,1199,1230,1177,53,24,0.24,6,Low,B,Axle,South,0
BATCH_03803,Chakan,Line_A,1062,811,782,29,42,0.54,9,Medium,A,Electronics,West,1
BATCH_03804,Chakan,Line_C,1292,1069,1050,19,36,0.1,6,Medium,C,Axle,East,0
BATCH_03805,Nashik,Line_A,803,787,748,39,36,0.11,10,High,A,Axle,West,1
BATCH_03806,Chakan,Line_B,779,714,678,36,41,0.54,2,Low,C,Transmission,South,1
BATCH_03807,Nashik,Line_B,1243,1130,1074,56,42,0.58,10,Low,B,Electronics,East,1
BATCH_03808,Bangalore,Line_A,1254,984,953,31,32,0.12,3,High,B,Brake,South,0
BATCH_03809,Bangalore,Line_C,762,782,755,27,39,0.37,10,High,C,Brake,South,1
BATCH_03810,Chakan,Line_C,1070,844,829,15,38,0.27,4,Medium,B,Axle,West,0
BATCH_03811,Chakan,Line_B,1189,1217,1137,80,39,0.22,3,High,C,Engine,South,1
BATCH_03812,Nashik,Line_B,1019,1003,966,37,37,0.2,11,Medium,B,Engine,North,0
BATCH_03813,Nashik,Line_A,928,854,831,23,40,0.41,2,Medium,A,Engine,West,0
BATCH_03814,Bangalore,Line_D,1093,990,969,21,32,0.06,10,High,B,Brake,East,1
BATCH_03815,Nashik,Line_B,858,732,713,19,37,0.09,8,Medium,B,Brake,East,0
BATCH_03816,Chakan,Line_C,1017,905,845,60,29,0.15,9,High,C,Engine,West,1
BATCH_03817,Nashik,Line_C,934,761,737,24,39,0.09,9,Low,A,Transmission,South,0
BATCH_03818,Nashik,Line_A,1249,1166,1126,40,23,0.13,9,High,C,Axle,West,1
BATCH_03819,Nashik,Line_D,1222,894,869,25,22,0.52,2,High,C,Brake,East,1
BATCH_03820,Chakan,Line_A,1021,963,936,27,29,0.47,4,Low,B,Transmission,East,0
BATCH_03821,Nashik,Line_C,1192,1221,1175,46,33,0.15,6,Medium,C,Electronics,North,0
BATCH_03822,Chakan,Line_A,718,661,655,6,40,0.38,1,High,A,Axle,West,1
BATCH_03823,Nashik,Line_A,986,733,715,18,30,0.24,6,Low,B,Transmission,North,0
BATCH_03824,Nashik,Line_C,1271,1046,999,47,31,0.6,7,High,B,Brake,East,1
BATCH_03825,Bangalore,Line_A,1049,1030,996,34,45,0.48,6,Medium,C,Transmission,West,1
BATCH_03826,Nashik,Line_C,1016,1025,986,39,37,0.31,7,Medium,A,Engine,East,0
BATCH_03827,Chakan,Line_D,797,647,628,19,27,0.55,11,Medium,A,Transmission,South,1
BATCH_03828,Chakan,Line_D,786,638,600,38,36,0.31,3,Low,A,Electronics,East,0
BATCH_03829,Bangalore,Line_D,1137,1003,961,42,34,0.37,5,Low,B,Brake,North,0
BATCH_03830,Bangalore,Line_D,1093,910,899,11,41,0.26,3,High,A,Brake,North,0
BATCH_03831,Chakan,Line_C,711,616,593,23,36,0.48,3,Low,C,Electronics,South,1
BATCH_03832,Chakan,Line_A,976,820,799,21,37,0.31,4,Medium,B,Engine,North,0
BATCH_03833,Chakan,Line_B,834,824,748,76,35,0.68,3,High,B,Electronics,West,1
BATCH_03834,Nashik,Line_A,933,705,695,10,46,0.45,6,Medium,A,Transmission,West,0
BATCH_03835,Nashik,Line_A,1241,1127,1083,44,40,0.4,10,High,C,Axle,West,1
BATCH_03836,Nashik,Line_C,974,1020,963,57,39,0.55,1,Low,B,Electronics,South,0
BATCH_03837,Chakan,Line_B,1154,1141,1109,32,37,0.6,10,High,A,Axle,East,1
BATCH_03838,Bangalore,Line_C,1134,1168,1136,32,37,0.33,10,Medium,A,Transmission,North,0
BATCH_03839,Chakan,Line_C,825,594,564,30,43,0.6,6,High,C,Brake,East,1
BATCH_03840,Chakan,Line_D,735,626,608,18,36,0.18,11,Medium,B,Electronics,South,0
BATCH_03841,Chakan,Line_C,731,701,682,19,38,0.33,7,High,B,Engine,West,1
BATCH_03842,Nashik,Line_C,1204,1261,1228,33,43,0.52,10,Medium,B,Engine,North,1
BATCH_03843,Nashik,Line_C,811,659,628,31,41,0.65,11,High,C,Engine,South,1
BATCH_03844,Bangalore,Line_A,1053,1080,1033,47,33,0.15,3,Low,B,Engine,North,0
BATCH_03845,Bangalore,Line_D,764,692,666,26,27,0.46,11,Low,B,Axle,North,1
BATCH_03846,Nashik,Line_A,725,673,628,45,35,0.25,7,High,C,Engine,North,1
BATCH_03847,Chakan,Line_C,1203,978,915,63,37,0.33,10,High,C,Axle,South,1
BATCH_03848,Nashik,Line_D,1032,972,906,66,34,0.48,8,High,C,Engine,West,1
BATCH_03849,Nashik,Line_B,1215,965,917,48,29,0.29,5,Low,C,Axle,West,0
BATCH_03850,Chakan,Line_A,775,576,538,38,39,0.28,4,Low,B,Engine,North,0
BATCH_03851,Chakan,Line_A,1149,1017,1000,17,36,0.62,2,Medium,A,Transmission,West,0
BATCH_03852,Nashik,Line_D,1119,1110,1084,26,37,0.13,10,Medium,C,Axle,East,0
BATCH_03853,Bangalore,Line_D,878,770,729,41,39,0.27,10,Medium,C,Engine,East,1
BATCH_03854,Bangalore,Line_A,1237,1021,965,56,24,0.27,10,Low,C,Transmission,West,1
BATCH_03855,Nashik,Line_A,1182,1184,1157,27,38,0.41,3,Low,B,Electronics,West,0
BATCH_03856,Chakan,Line_D,1161,1111,1055,56,36,0.48,2,Low,A,Engine,South,0
BATCH_03857,Bangalore,Line_B,1165,1089,1048,41,28,0.32,7,High,C,Engine,East,1
BATCH_03858,Chakan,Line_D,1051,1035,988,47,26,0.26,10,Medium,C,Transmission,East,1
BATCH_03859,Chakan,Line_C,1007,799,768,31,38,0.51,1,High,A,Electronics,West,1
BATCH_03860,Bangalore,Line_B,1175,1104,1069,35,33,0.27,9,High,C,Transmission,South,1
BATCH_03861,Chakan,Line_C,1162,921,907,14,38,0.17,9,Medium,A,Axle,East,0
BATCH_03862,Nashik,Line_D,1108,1051,989,62,33,0.23,4,Low,A,Electronics,West,0
BATCH_03863,Chakan,Line_C,1231,1223,1161,62,35,0.5,10,Medium,C,Axle,East,1
BATCH_03864,Bangalore,Line_D,808,679,664,15,33,0.4,1,Medium,C,Transmission,West,0
BATCH_03865,Bangalore,Line_A,867,648,612,36,31,0.14,5,High,A,Engine,West,1
BATCH_03866,Chakan,Line_A,718,594,557,37,43,0.39,2,Medium,C,Electronics,North,1
BATCH_03867,Nashik,Line_D,1114,861,824,37,22,0.24,9,Low,C,Electronics,West,0
BATCH_03868,Chakan,Line_A,779,746,698,48,39,0.41,1,High,C,Electronics,North,1
BATCH_03869,Chakan,Line_D,1266,928,900,28,34,0.04,1,High,B,Axle,North,0
BATCH_03870,Nashik,Line_C,1157,990,972,18,38,0.08,8,Medium,B,Axle,East,0
BATCH_03871,Chakan,Line_A,1021,976,918,58,35,0.22,3,High,C,Engine,South,1
BATCH_03872,Nashik,Line_C,1147,1022,981,41,33,0.34,6,Medium,A,Brake,West,0
BATCH_03873,Nashik,Line_D,1090,1007,979,28,39,0.45,8,Low,A,Electronics,West,1
BATCH_03874,Chakan,Line_D,1236,1017,990,27,39,0.48,9,Low,A,Electronics,East,1
BATCH_03875,Chakan,Line_B,1123,986,954,32,29,0.47,8,High,A,Electronics,North,1
BATCH_03876,Bangalore,Line_A,842,868,844,24,46,0.55,6,Low,A,Engine,West,1
BATCH_03877,Chakan,Line_D,794,638,618,20,35,0.39,4,Medium,A,Engine,East,0
BATCH_03878,Nashik,Line_D,1064,792,755,37,38,0.18,3,Medium,B,Engine,North,0
BATCH_03879,Bangalore,Line_A,1252,1062,1014,48,39,0.26,4,Medium,C,Transmission,East,0
BATCH_03880,Chakan,Line_D,974,869,816,53,34,0.45,9,Medium,B,Electronics,West,1
BATCH_03881,Bangalore,Line_C,1285,1119,1060,59,46,0.3,10,High,B,Electronics,North,1
BATCH_03882,Chakan,Line_A,722,744,718,26,35,0.39,2,High,B,Brake,East,1
BATCH_03883,Chakan,Line_B,945,861,851,10,38,0.14,4,Medium,B,Transmission,North,0
BATCH_03884,Chakan,Line_C,1035,1031,1007,24,35,0.08,5,High,A,Transmission,East,0
BATCH_03885,Chakan,Line_D,1204,1154,1095,59,29,0.07,2,High,C,Transmission,West,1
BATCH_03886,Bangalore,Line_C,1192,985,959,26,39,0.16,7,High,A,Engine,East,1
BATCH_03887,Chakan,Line_A,1024,765,756,9,34,0.11,3,High,B,Transmission,South,0
BATCH_03888,Chakan,Line_D,1247,1073,1024,49,42,0.41,11,Medium,C,Engine,East,1
BATCH_03889,Nashik,Line_D,1295,1125,1100,25,31,0.39,5,Medium,B,Axle,West,0
BATCH_03890,Bangalore,Line_D,1133,900,848,52,24,0.07,9,High,B,Engine,North,1
BATCH_03891,Nashik,Line_C,1152,889,855,34,41,0.02,1,Low,B,Engine,North,0
BATCH_03892,Bangalore,Line_B,780,574,535,39,43,0.62,8,High,C,Axle,South,1
BATCH_03893,Bangalore,Line_A,1149,1044,988,56,38,0.51,8,Medium,C,Brake,South,1
BATCH_03894,Bangalore,Line_B,894,751,713,38,40,0.23,9,High,B,Engine,North,1
BATCH_03895,Nashik,Line_B,716,658,628,30,34,0.51,1,High,C,Axle,East,1
BATCH_03896,Chakan,Line_C,856,726,694,32,35,0.4,10,High,B,Axle,South,1
BATCH_03897,Chakan,Line_C,737,621,602,19,41,0.42,1,Medium,A,Electronics,East,0
BATCH_03898,Nashik,Line_B,1077,1038,1024,14,40,0.32,1,High,B,Brake,South,1
BATCH_03899,Nashik,Line_B,1033,1034,998,36,46,0.4,6,Low,A,Electronics,South,0
BATCH_03900,Bangalore,Line_C,1265,1090,1052,38,34,0.5,2,Low,A,Electronics,North,0
BATCH_03901,Nashik,Line_C,842,614,599,15,36,0.14,3,Medium,B,Axle,North,0
BATCH_03902,Chakan,Line_C,704,695,661,34,35,0.27,10,Medium,C,Transmission,East,1
BATCH_03903,Bangalore,Line_D,1204,1194,1138,56,41,0.15,3,Medium,C,Electronics,East,0
BATCH_03904,Bangalore,Line_B,1178,1156,1082,74,36,0.39,10,Medium,B,Electronics,East,1
BATCH_03905,Bangalore,Line_D,1106,964,909,55,32,0.37,1,Medium,C,Electronics,East,0
BATCH_03906,Nashik,Line_D,711,523,489,34,35,0.11,6,Medium,C,Engine,West,0
BATCH_03907,Nashik,Line_D,1150,1188,1153,35,38,0.27,3,Medium,A,Brake,West,0
BATCH_03908,Chakan,Line_C,1109,1024,1011,13,31,0.27,10,High,B,Brake,South,1
BATCH_03909,Nashik,Line_C,1133,878,856,22,46,0.56,11,High,B,Transmission,South,1
BATCH_03910,Nashik,Line_A,778,800,770,30,32,0.55,4,Medium,A,Axle,West,0
BATCH_03911,Bangalore,Line_A,1015,917,862,55,37,0.15,9,Low,C,Engine,West,0
BATCH_03912,Nashik,Line_C,1222,914,882,32,32,0.24,1,High,B,Transmission,South,0
BATCH_03913,Nashik,Line_A,1217,1205,1157,48,34,0.19,11,High,A,Brake,South,1
BATCH_03914,Nashik,Line_A,1243,985,919,66,33,0.14,4,High,C,Electronics,East,1
BATCH_03915,Chakan,Line_A,1243,930,900,30,29,0.12,1,Medium,B,Axle,East,0
BATCH_03916,Nashik,Line_C,1214,1047,1023,24,39,0.5,11,Medium,B,Transmission,North,1
BATCH_03917,Nashik,Line_C,742,710,661,49,33,0.31,9,High,C,Engine,North,1
BATCH_03918,Chakan,Line_B,1079,1126,1105,21,43,0.36,3,High,B,Engine,North,1
BATCH_03919,Chakan,Line_B,860,640,623,17,37,0.22,2,Low,B,Brake,West,0
BATCH_03920,Bangalore,Line_C,1090,1013,951,62,35,0.48,9,Low,C,Brake,South,1
BATCH_03921,Bangalore,Line_B,952,963,922,41,23,0.06,1,Medium,A,Transmission,East,0
BATCH_03922,Chakan,Line_B,896,886,849,37,42,0.34,6,Medium,A,Transmission,East,0
BATCH_03923,Nashik,Line_A,1086,979,910,69,27,0.37,5,Low,C,Electronics,North,1
BATCH_03924,Chakan,Line_C,918,878,852,26,46,0.25,10,Low,C,Axle,South,1
BATCH_03925,Chakan,Line_A,708,700,675,25,38,0.19,11,Medium,A,Transmission,North,0
BATCH_03926,Chakan,Line_D,1131,1007,992,15,31,0.25,7,Medium,B,Transmission,East,0
BATCH_03927,Bangalore,Line_B,718,605,578,27,36,0.26,1,Medium,B,Brake,North,0
BATCH_03928,Chakan,Line_C,1008,837,791,46,28,0.25,10,High,A,Engine,East,1
BATCH_03929,Nashik,Line_A,1063,859,837,22,31,0.29,7,Medium,B,Electronics,East,0
BATCH_03930,Chakan,Line_D,797,647,617,30,35,0.36,2,Medium,B,Transmission,East,0
BATCH_03931,Chakan,Line_D,837,799,770,29,38,0.15,1,Medium,C,Electronics,North,0
BATCH_03932,Chakan,Line_B,1067,1048,1037,11,34,0.35,9,Medium,A,Brake,East,0
BATCH_03933,Nashik,Line_A,1087,829,785,44,38,0.32,7,High,C,Engine,South,1
BATCH_03934,Bangalore,Line_C,1033,852,788,64,41,0.85,3,Low,C,Brake,East,1
BATCH_03935,Nashik,Line_C,1180,1082,1059,23,37,0.33,1,Low,B,Axle,North,0
BATCH_03936,Nashik,Line_D,1116,886,807,79,28,0.69,6,Medium,A,Electronics,North,1
BATCH_03937,Nashik,Line_A,746,600,575,25,32,0.17,3,Medium,B,Electronics,West,0
BATCH_03938,Chakan,Line_B,1125,935,900,35,27,0.38,3,Medium,B,Electronics,South,0
BATCH_03939,Nashik,Line_A,839,649,631,18,33,0.16,9,Medium,A,Transmission,East,0
BATCH_03940,Chakan,Line_D,1037,778,732,46,25,0.44,3,High,C,Axle,East,1
BATCH_03941,Nashik,Line_C,1214,1024,1010,14,37,0.15,1,High,A,Brake,North,0
BATCH_03942,Bangalore,Line_B,1099,917,895,22,41,0.26,1,High,A,Transmission,North,0
BATCH_03943,Bangalore,Line_B,1206,874,831,43,30,0.39,1,Medium,A,Brake,East,0
BATCH_03944,Nashik,Line_C,1206,952,903,49,37,0.18,6,Medium,A,Electronics,South,0
BATCH_03945,Bangalore,Line_B,1263,1006,960,46,30,0.13,4,Low,A,Transmission,North,0
BATCH_03946,Bangalore,Line_B,1296,951,909,42,40,0.48,8,High,C,Transmission,East,1
BATCH_03947,Bangalore,Line_C,995,935,925,10,32,0.37,8,Medium,B,Brake,South,0
BATCH_03948,Chakan,Line_A,926,916,855,61,36,0.48,2,Low,B,Engine,North,0
BATCH_03949,Chakan,Line_B,1263,928,904,24,36,0.08,3,Medium,A,Electronics,West,0
BATCH_03950,Nashik,Line_C,773,688,668,20,34,0.32,5,High,A,Brake,East,1
BATCH_03951,Chakan,Line_B,1068,808,794,14,39,0.3,7,Medium,A,Axle,West,0
BATCH_03952,Chakan,Line_A,1238,1064,997,67,32,0.41,5,Medium,B,Engine,East,0
BATCH_03953,Chakan,Line_D,747,680,666,14,34,0.19,7,Low,A,Electronics,East,0
BATCH_03954,Nashik,Line_B,1173,998,967,31,36,0.44,3,Low,C,Transmission,West,1
BATCH_03955,Bangalore,Line_D,1039,1029,1002,27,40,0.44,6,Medium,B,Axle,South,0
BATCH_03956,Bangalore,Line_C,903,721,682,39,34,0.49,8,Low,B,Engine,South,1
BATCH_03957,Bangalore,Line_D,704,577,550,27,32,0.5,1,Medium,A,Axle,North,0
BATCH_03958,Chakan,Line_B,1072,1048,995,53,23,0.35,6,High,B,Engine,East,1
BATCH_03959,Bangalore,Line_A,1070,1116,1084,32,31,0.19,8,Medium,B,Transmission,West,0
BATCH_03960,Nashik,Line_B,880,861,834,27,28,0.16,1,High,A,Electronics,North,0
BATCH_03961,Bangalore,Line_A,1235,985,962,23,32,0.08,2,High,A,Transmission,West,0
BATCH_03962,Chakan,Line_A,773,585,559,26,28,0.17,8,Medium,A,Axle,South,0
BATCH_03963,Nashik,Line_A,825,766,721,45,35,0.08,6,Low,C,Transmission,East,0
BATCH_03964,Chakan,Line_C,704,663,636,27,37,0.57,10,Low,A,Brake,East,1
BATCH_03965,Bangalore,Line_C,1051,1002,965,37,40,0.39,8,Low,C,Engine,West,1
BATCH_03966,Nashik,Line_A,929,975,945,30,44,0.42,3,Low,B,Brake,West,0
BATCH_03967,Nashik,Line_D,1031,1066,1043,23,37,0.38,6,High,A,Transmission,North,1
BATCH_03968,Bangalore,Line_B,875,900,862,38,32,0.27,7,Medium,C,Electronics,North,0
BATCH_03969,Bangalore,Line_B,996,986,920,66,44,0.72,5,Medium,B,Transmission,East,1
BATCH_03970,Bangalore,Line_B,1173,1139,1084,55,38,0.21,9,High,A,Axle,North,1
BATCH_03971,Bangalore,Line_D,893,720,686,34,25,0.07,9,High,C,Engine,North,1
BATCH_03972,Nashik,Line_B,726,670,663,7,31,0.19,9,High,B,Brake,North,1
BATCH_03973,Nashik,Line_D,1147,1004,956,48,42,0.08,2,High,C,Brake,North,1
BATCH_03974,Nashik,Line_C,1238,1171,1141,30,33,0.29,10,High,B,Axle,South,1
BATCH_03975,Chakan,Line_A,824,741,718,23,33,0.25,10,Medium,A,Electronics,South,0
BATCH_03976,Nashik,Line_D,712,674,645,29,48,0.46,5,Low,A,Brake,West,0
BATCH_03977,Bangalore,Line_C,1133,842,792,50,44,0.14,11,Medium,C,Transmission,South,1
BATCH_03978,Chakan,Line_D,1228,1203,1170,33,42,0.27,10,Medium,A,Electronics,West,0
BATCH_03979,Bangalore,Line_B,764,636,581,55,39,0.73,3,Medium,B,Brake,East,1
BATCH_03980,Nashik,Line_C,800,620,594,26,35,0.17,1,High,A,Transmission,North,0
BATCH_03981,Nashik,Line_D,1049,847,810,37,32,0.54,8,Medium,C,Brake,East,1
BATCH_03982,Chakan,Line_A,1063,1089,1041,48,36,0.58,9,High,A,Engine,North,0
BATCH_03983,Nashik,Line_C,1133,1079,1040,39,33,0.41,11,Medium,C,Axle,North,1
BATCH_03984,Bangalore,Line_D,875,872,834,38,33,0.5,1,High,A,Transmission,West,1
BATCH_03985,Chakan,Line_A,747,726,696,30,38,0.46,2,Medium,B,Electronics,North,0
BATCH_03986,Nashik,Line_C,762,587,571,16,29,0.28,1,High,B,Transmission,East,0
BATCH_03987,Bangalore,Line_A,946,949,885,64,27,0.3,8,High,C,Brake,West,1
BATCH_03988,Bangalore,Line_A,1036,820,805,15,38,0.49,10,High,A,Axle,South,1
BATCH_03989,Chakan,Line_D,794,692,661,31,31,0.22,8,High,B,Brake,East,1
BATCH_03990,Chakan,Line_D,1231,1197,1124,73,23,0.04,11,Low,B,Engine,East,0
BATCH_03991,Chakan,Line_B,1171,981,940,41,42,0.4,5,Medium,C,Engine,East,1
BATCH_03992,Bangalore,Line_D,1197,870,821,49,35,0.12,6,Medium,C,Engine,West,1
BATCH_03993,Chakan,Line_A,900,719,692,27,44,0.26,9,Low,A,Brake,East,0
BATCH_03994,Nashik,Line_B,757,704,670,34,34,0.19,8,Medium,C,Engine,South,0
BATCH_03995,Chakan,Line_D,863,844,825,19,25,0.64,9,High,A,Brake,North,1
BATCH_03996,Nashik,Line_A,730,541,503,38,40,0.21,1,Medium,C,Transmission,East,0
BATCH_03997,Chakan,Line_A,776,576,564,12,23,0.4,9,Medium,B,Electronics,South,0
BATCH_03998,Chakan,Line_D,1034,990,957,33,34,0.43,10,High,A,Engine,West,1
BATCH_03999,Bangalore,Line_D,1265,1029,979,50,31,0.33,9,High,B,Engine,West,1
BATCH_04000,Nashik,Line_B,845,641,628,13,39,0.08,5,Medium,A,Electronics,East,0
BATCH_04001,Nashik,Line_D,1047,1045,1019,26,40,0.48,1,Medium,C,Axle,East,1
BATCH_04002,Bangalore,Line_D,969,976,919,57,32,0.7,11,High,B,Engine,West,1
BATCH_04003,Chakan,Line_C,1143,870,820,50,33,0.13,8,Medium,B,Electronics,North,0
BATCH_04004,Chakan,Line_A,919,863,819,44,34,0.33,5,Medium,A,Engine,West,0
BATCH_04005,Nashik,Line_D,1126,1041,992,49,30,0.33,4,Medium,B,Electronics,North,0
BATCH_04006,Nashik,Line_C,889,853,812,41,35,0.12,11,Medium,C,Engine,West,0
BATCH_04007,Nashik,Line_A,986,772,743,29,26,0.12,5,Low,B,Electronics,North,0
BATCH_04008,Chakan,Line_A,965,722,693,29,30,0.16,2,Medium,C,Transmission,East,0
BATCH_04009,Bangalore,Line_C,1184,1155,1123,32,31,0.38,8,Medium,C,Transmission,East,1
BATCH_04010,Bangalore,Line_D,801,764,740,24,37,0.24,11,High,C,Axle,West,1
BATCH_04011,Chakan,Line_B,751,546,528,18,29,0.26,10,High,B,Engine,North,1
BATCH_04012,Nashik,Line_D,822,750,693,57,40,0.71,10,High,B,Brake,South,1
BATCH_04013,Bangalore,Line_A,1136,856,815,41,34,0.18,7,High,A,Electronics,West,1
BATCH_04014,Bangalore,Line_D,1027,775,756,19,24,0.54,11,Medium,B,Engine,West,1
BATCH_04015,Bangalore,Line_C,885,883,842,41,22,0.27,9,Medium,A,Transmission,North,0
BATCH_04016,Nashik,Line_B,755,746,721,25,30,0.65,5,Medium,B,Transmission,East,1
BATCH_04017,Nashik,Line_B,820,795,783,12,43,0.36,7,Medium,B,Axle,East,0
BATCH_04018,Bangalore,Line_B,1147,885,857,28,34,0.27,6,Medium,B,Axle,West,0
BATCH_04019,Bangalore,Line_B,1036,1004,976,28,42,0.35,3,High,B,Electronics,East,1
BATCH_04020,Chakan,Line_D,769,705,671,34,31,0.3,3,Medium,B,Axle,West,0
BATCH_04021,Chakan,Line_D,806,683,643,40,31,0.17,7,Medium,C,Axle,North,0
BATCH_04022,Bangalore,Line_D,1199,1230,1180,50,18,0.22,3,Medium,A,Engine,East,0
BATCH_04023,Bangalore,Line_A,794,808,768,40,31,0.13,11,Medium,C,Transmission,West,0
BATCH_04024,Nashik,Line_B,790,637,609,28,36,0.2,7,Medium,B,Brake,West,0
BATCH_04025,Nashik,Line_D,870,783,753,30,42,0.28,11,Low,B,Brake,East,0
BATCH_04026,Chakan,Line_B,1082,881,794,87,39,0.67,6,High,C,Electronics,East,1
BATCH_04027,Nashik,Line_B,796,715,673,42,42,0.23,7,Medium,C,Engine,South,1
BATCH_04028,Chakan,Line_B,1187,917,871,46,38,0.25,5,High,C,Brake,East,1
BATCH_04029,Nashik,Line_D,987,807,780,27,37,0.08,4,Medium,B,Axle,East,1
BATCH_04030,Chakan,Line_B,833,681,653,28,37,0.34,9,Medium,C,Transmission,West,1
BATCH_04031,Chakan,Line_B,742,739,689,50,45,0.41,3,Medium,C,Engine,South,1
BATCH_04032,Nashik,Line_B,929,680,651,29,37,0.08,6,Medium,A,Transmission,North,0
